ili_id	status	superseded_by	origin	used_by	definition
i58495	1		pwn-3.0:04141975-n	pwn-3.0:04141975-n;omw-bg-1.4:04141975-n;wnja-1.9.0:04141975-n;wnb_id-2.0:04141975-n;wnb_zsm-2.0:04141975-n	a measuring instrument for weighing; shows amount of mass
i58496	1		pwn-3.0:04142175-n	pwn-3.0:04142175-n;wnja-1.9.0:04142175-n	an electronic pulse counter used to count pulses that occur too rapidly to be recorded individually
i58497	1		pwn-3.0:04142327-n	pwn-3.0:04142327-n;wnja-1.9.0:04142327-n	a ladder used to scale walls (as in an attack)
i58498	1		pwn-3.0:04142434-n	pwn-3.0:04142434-n;wnja-1.9.0:04142434-n	a thin straight surgical knife used in dissection and surgery
i58499	1		pwn-3.0:04142549-n	pwn-3.0:04142549-n;wnja-1.9.0:04142549-n	an image produced by scanning
i58500	1		pwn-3.0:04142731-n	pwn-3.0:04142731-n;wnja-1.9.0:04142731-n	a radio receiver that moves automatically across some selected range of frequencies looking for some signal or condition
i58501	1		pwn-3.0:04142999-n	pwn-3.0:04142999-n;wnja-1.9.0:04142999-n	a radar dish that rotates or oscillates in order to scan a broad area
i58502	1		pwn-3.0:04143140-n	pwn-3.0:04143140-n;wnja-1.9.0:04143140-n;wnb_id-2.0:04143140-n	an electronic device that generates a digital representation of an image for data input to a computer
i58503	1		pwn-3.0:04143365-n	pwn-3.0:04143365-n;wnja-1.9.0:04143365-n	an upright in house framing
i58504	1		pwn-3.0:04143492-n	pwn-3.0:04143492-n;wnja-1.9.0:04143492-n	garment consisting of a long wide piece of woolen cloth worn over the shoulders with an opening for the head; part of a monastic habit
i58505	1		pwn-3.0:04143712-n	pwn-3.0:04143712-n;wnja-1.9.0:04143712-n;wnb_id-2.0:04143712-n;wnb_zsm-2.0:04143712-n	an effigy in the shape of a man to frighten birds away from seeds
i58506	1		pwn-3.0:04143897-n	pwn-3.0:04143897-n;wnja-1.9.0:04143897-n;wnb_id-2.0:04143897-n;wnb_zsm-2.0:04143897-n	a garment worn around the head or neck or shoulders for warmth or decoration
i58507	1		pwn-3.0:04144241-n	pwn-3.0:04144241-n;wnja-1.9.0:04144241-n	a joint made by notching the ends of two pieces of timber or metal so that they will lock together end-to-end
i58508	1		pwn-3.0:04144434-n	pwn-3.0:04144434-n;wnja-1.9.0:04144434-n	small pin usually worn in groups of two or more
i58509	1		pwn-3.0:04144539-n	pwn-3.0:04144539-n;wnja-1.9.0:04144539-n	a small rug; several can be used in a room
i58510	1		pwn-3.0:04144651-n	pwn-3.0:04144651-n;wnja-1.9.0:04144651-n	a graver used to scoop out broad areas when engraving wood or metal
i58511	1		pwn-3.0:04144782-n	pwn-3.0:04144782-n;wnja-1.9.0:04144782-n;wnb_id-2.0:04144782-n;wnb_zsm-2.0:04144782-n	graphic art consisting of the graphic or photographic representation of a visual percept
i58512	1		pwn-3.0:04145056-n	pwn-3.0:04145056-n;wnja-1.9.0:04145056-n;wnb_id-2.0:04145056-n;wnb_zsm-2.0:04145056-n	the painted structures of a stage set that are intended to suggest a particular locale
i58513	1		pwn-3.0:04145322-n	pwn-3.0:04145322-n;wnja-1.9.0:04145322-n	small railway in an amusement park
i58514	1		pwn-3.0:04145417-n	pwn-3.0:04145417-n;wnja-1.9.0:04145417-n	computer hardware that arranges jobs to be done by the computer in an appropriate order
i58515	1		pwn-3.0:04145578-n	pwn-3.0:04145578-n;wnja-1.9.0:04145578-n	diagram of an electrical or mechanical system
i58516	1		pwn-3.0:04145735-n	pwn-3.0:04145735-n;wnja-1.9.0:04145735-n	merchandise that is shoddy or inferior
i58517	1		pwn-3.0:04145863-n	pwn-3.0:04145863-n;wnja-1.9.0:04145863-n	reflecting telescope that has plate that corrects for aberration so a wide area of sky can be photographed
i58518	1		pwn-3.0:04146050-n	pwn-3.0:04146050-n;omw-sq-1.4:04146050-n;omw-arb-1.4:04146050-n;omw-bg-1.4:04146050-n;wnja-1.9.0:04146050-n;wnb_id-2.0:04146050-n;wnb_zsm-2.0:04146050-n	a building where young people receive education
i58519	1		pwn-3.0:04146343-n	pwn-3.0:04146343-n;wnja-1.9.0:04146343-n	a bag for carrying school books and supplies
i58520	1		pwn-3.0:04146504-n	pwn-3.0:04146504-n;wnja-1.9.0:04146504-n	a bell rung to announce beginning or ending of class
i58521	1		pwn-3.0:04146614-n	pwn-3.0:04146614-n;wnja-1.9.0:04146614-n	a bus used to transport children to or from school
i58522	1		pwn-3.0:04146721-n	pwn-3.0:04146721-n;wnja-1.9.0:04146721-n	a pedestrian crossing where school children cross a street on the way to school
i58523	1		pwn-3.0:04146862-n	pwn-3.0:04146862-n;wnja-1.9.0:04146862-n	a ship used to train students as sailors
i58524	1		pwn-3.0:04146976-n	pwn-3.0:04146976-n;wnja-1.9.0:04146976-n	establishment including the plant and equipment for providing education from kindergarten through high school
i58525	1		pwn-3.0:04147183-n	pwn-3.0:04147183-n;wnja-1.9.0:04147183-n	sailing vessel used in former times
i58526	1		pwn-3.0:04147291-n	pwn-3.0:04147291-n;wnja-1.9.0:04147291-n	a large beer glass
i58527	1		pwn-3.0:04147364-n	pwn-3.0:04147364-n;wnja-1.9.0:04147364-n	a museum that collects and displays objects having scientific interest
i58528	1		pwn-3.0:04147495-n	pwn-3.0:04147495-n;omw-arb-1.4:04147495-n;wnja-1.9.0:04147495-n	an instrument used by scientists
i58529	1		pwn-3.0:04147793-n	pwn-3.0:04147793-n;wnja-1.9.0:04147793-n	a curved oriental saber; the edge is on the convex side of the blade
i58530	1		pwn-3.0:04147916-n	pwn-3.0:04147916-n;wnja-1.9.0:04147916-n	counter tube in which light flashes when exposed to ionizing radiation
i58531	1		pwn-3.0:04148054-n	pwn-3.0:04148054-n;wnja-1.9.0:04148054-n;wnb_id-2.0:04148054-n;wnb_zsm-2.0:04148054-n;wnkaw-0.9:04148054-n;abwn-0.1:04148054-n	an edge tool having two crossed pivoting blades
i58532	1		pwn-3.0:04148285-n	pwn-3.0:04148285-n;wnja-1.9.0:04148285-n	a measuring instrument that measures the hardness of materials by penetrating them with a stylus that has a diamond point
i58533	1		pwn-3.0:04148464-n	pwn-3.0:04148464-n;wnja-1.9.0:04148464-n	an arch that supports part of the wall
i58534	1		pwn-3.0:04148579-n	pwn-3.0:04148579-n;wnja-1.9.0:04148579-n	a decorative wall bracket for holding candles or other sources of light
i58535	1		pwn-3.0:04148703-n	pwn-3.0:04148703-n;wnja-1.9.0:04148703-n	a candle or flaming torch secured in a sconce
i58536	1		pwn-3.0:04148801-n	pwn-3.0:04148801-n;wnja-1.9.0:04148801-n	a small fort or earthwork defending a ford, pass, or castle gate
i58537	1		pwn-3.0:04148936-n	pwn-3.0:04148936-n;wnja-1.9.0:04148936-n	a shelter or screen providing protection from enemy fire or from the weather
i58538	1		pwn-3.0:04149083-n	pwn-3.0:04149083-n;wnja-1.9.0:04149083-n;wnb_id-2.0:04149083-n;wnb_zsm-2.0:04149083-n	a large ladle
i58539	1		pwn-3.0:04149208-n	pwn-3.0:04149208-n;wnja-1.9.0:04149208-n;wnb_id-2.0:04149208-n;wnb_zsm-2.0:04149208-n	the shovel or bucket of a dredge or backhoe
i58540	1		pwn-3.0:04149374-n	pwn-3.0:04149374-n;wnja-1.9.0:04149374-n;wnb_id-2.0:04149374-n;wnb_zsm-2.0:04149374-n	child's two-wheeled vehicle operated by foot
i58541	1		pwn-3.0:04149490-n	pwn-3.0:04149490-n;wnja-1.9.0:04149490-n	an alkaloid with anticholinergic effects that is used as a sedative and to treat nausea and to dilate the pupils in ophthalmic procedures
i58542	1		pwn-3.0:04149813-n	pwn-3.0:04149813-n;wnja-1.9.0:04149813-n	a large board for displaying the score of a contest (and some other information)
i58543	1		pwn-3.0:04149968-n	pwn-3.0:04149968-n;wnja-1.9.0:04149968-n;wnb_id-2.0:04149968-n;wnb_zsm-2.0:04149968-n	a whip used to inflict punishment (often used for pedantic humor)
i58544	1		pwn-3.0:04150153-n	pwn-3.0:04150153-n;wnja-1.9.0:04150153-n	a small abrasive cleaning pad used for scouring pots and pans
i58545	1		pwn-3.0:04150273-n	pwn-3.0:04150273-n;wnja-1.9.0:04150273-n	a barge carrying bulk materials in an open hold
i58546	1		pwn-3.0:04150371-n	pwn-3.0:04150371-n;wnja-1.9.0:04150371-n	any of various flat-bottomed boats with sloping ends
i58547	1		pwn-3.0:04150474-n	pwn-3.0:04150474-n;wnja-1.9.0:04150474-n	electronic equipment that makes speech unintelligible during transmission and restores it at reception
i58548	1		pwn-3.0:04150668-n	pwn-3.0:04150668-n;omw-bg-1.4:04150668-n;wnja-1.9.0:04150668-n;wnb_zsm-2.0:04150668-n	a small piece of something that is left over after the rest has been used
i58549	1		pwn-3.0:04150860-n	pwn-3.0:04150860-n;wnja-1.9.0:04150860-n	an album into which clippings or notes or pictures can be pasted
i58550	1		pwn-3.0:04150980-n	pwn-3.0:04150980-n;wnja-1.9.0:04150980-n;wnb_id-2.0:04150980-n;wnb_zsm-2.0:04150980-n	any of various hand tools for scraping
i58551	1		pwn-3.0:04151108-n	pwn-3.0:04151108-n;wnja-1.9.0:04151108-n	a device used for scratching
i58552	1		pwn-3.0:04151228-n	pwn-3.0:04151228-n;wnja-1.9.0:04151228-n	(computer science) a high-speed internal memory used for temporary storage of preliminary information
i58553	1		pwn-3.0:04151405-n	pwn-3.0:04151405-n;wnja-1.9.0:04151405-n	an accurately levelled strip of material placed on a wall or floor as guide for the even application of plaster or concrete
i58554	1		pwn-3.0:04151581-n	pwn-3.0:04151581-n;omw-bg-1.4:04151581-n;wnja-1.9.0:04151581-n;wnb_id-2.0:04151581-n;wnb_zsm-2.0:04151581-n;wnkaw-0.9:04151581-n	a protective covering consisting of netting; can be mounted in a frame
i58555	1		pwn-3.0:04151940-n	pwn-3.0:04151940-n;omw-sq-1.4:04151940-n;omw-arb-1.4:04151940-n;omw-bg-1.4:04151940-n;wnja-1.9.0:04151940-n;wnb_id-2.0:04151940-n;wnb_zsm-2.0:04151940-n;wnkaw-0.9:04151940-n;abwn-0.1:04151940-n	a covering that serves to conceal or shelter something
i58556	1		pwn-3.0:04152387-n	pwn-3.0:04152387-n;wnja-1.9.0:04152387-n;wnb_id-2.0:04152387-n;wnb_zsm-2.0:04152387-n	partition consisting of a decorative frame or panel that serves to divide a space
i58557	1		pwn-3.0:04152593-n	pwn-3.0:04152593-n;wnja-1.9.0:04152593-n;wnb_id-2.0:04152593-n;wnb_zsm-2.0:04152593-n	the display that is electronically created on the surface of the large end of a cathode-ray tube
i58558	1		pwn-3.0:04152829-n	pwn-3.0:04152829-n;omw-bg-1.4:04152829-n;wnja-1.9.0:04152829-n;wnb_id-2.0:04152829-n;wnb_zsm-2.0:04152829-n	a white or silvered surface where pictures can be projected for viewing
i58559	1		pwn-3.0:04153025-n	pwn-3.0:04153025-n;wnja-1.9.0:04153025-n;wnb_id-2.0:04153025-n;wnb_zsm-2.0:04153025-n	a door that consists of a frame holding metallic or plastic netting; used to allow ventilation and to keep insects from entering a building through the open door
i58560	1		pwn-3.0:04153330-n	pwn-3.0:04153330-n;wnja-1.9.0:04153330-n	fabric of metal or plastic mesh
i58561	1		pwn-3.0:04153436-n	pwn-3.0:04153436-n;wnja-1.9.0:04153436-n	(computer science) a moving design that appears on a computer screen when there has been no input for a specified period of time
i58562	1		pwn-3.0:04153751-n	pwn-3.0:04153751-n;omw-bg-1.4:04153751-n;wnja-1.9.0:04153751-n;wnb_zsm-2.0:04153751-n	a fastener with a tapered threaded shank and a slotted head
i58563	1		pwn-3.0:04154152-n	pwn-3.0:04154152-n;wnja-1.9.0:04154152-n;wnb_id-2.0:04154152-n;wnb_zsm-2.0:04154152-n	a propeller with several angled blades that rotates to push against water or air
i58564	1		pwn-3.0:04154340-n	pwn-3.0:04154340-n;wnja-1.9.0:04154340-n	a simple machine of the inclined-plane type consisting of a spirally threaded cylindrical rod that engages with a similarly threaded hole
i58565	1		pwn-3.0:04154565-n	pwn-3.0:04154565-n;wnja-1.9.0:04154565-n	a hand tool for driving screws; has a tip that fits into the head of a screw
i58566	1		pwn-3.0:04154753-n	pwn-3.0:04154753-n;wnja-1.9.0:04154753-n	a woodscrew having its shank bent into a ring
i58567	1		pwn-3.0:04154854-n	pwn-3.0:04154854-n;wnja-1.9.0:04154854-n	a wrench for turning a screw
i58568	1		pwn-3.0:04154938-n	pwn-3.0:04154938-n;wnja-1.9.0:04154938-n;wnb_id-2.0:04154938-n;wnb_zsm-2.0:04154938-n;abwn-0.1:04154938-n	the raised helical rib going around a screw
i58569	1		pwn-3.0:04155068-n	pwn-3.0:04155068-n;wnja-1.9.0:04155068-n	the top of a container that must be screwed off and on
i58570	1		pwn-3.0:04155177-n	pwn-3.0:04155177-n;wnja-1.9.0:04155177-n	adjustable wrench that has one jaw that can be adjusted by turning a screw
i58571	1		pwn-3.0:04155310-n	pwn-3.0:04155310-n;wnja-1.9.0:04155310-n	an aimless drawing
i58572	1		pwn-3.0:04155457-n	pwn-3.0:04155457-n;wnja-1.9.0:04155457-n	a sharp-pointed awl for marking wood or metal to be cut
i58573	1		pwn-3.0:04155625-n	pwn-3.0:04155625-n;wnja-1.9.0:04155625-n	a firm open-weave fabric used for a curtain in the theater
i58574	1		pwn-3.0:04155735-n	pwn-3.0:04155735-n;wnja-1.9.0:04155735-n	a carving (or engraving) on whalebone, whale ivory, walrus tusk, etc., usually by American whalers
i58575	1		pwn-3.0:04155889-n	pwn-3.0:04155889-n;wnja-1.9.0:04155889-n	a room in a monastery that is set aside for writing or copying manuscripts
i58576	1		pwn-3.0:04156040-n	pwn-3.0:04156040-n;wnja-1.9.0:04156040-n	a purifier that removes impurities from a gas
i58577	1		pwn-3.0:04156140-n	pwn-3.0:04156140-n;wnja-1.9.0:04156140-n	a brush with short stiff bristles for heavy cleaning
i58578	1		pwn-3.0:04156297-n	pwn-3.0:04156297-n;wnja-1.9.0:04156297-n	a narrow woodworking plane used to cut away excess stock
i58579	1		pwn-3.0:04156411-n	pwn-3.0:04156411-n;wnja-1.9.0:04156411-n	a lightweight flexible sandal with a sturdy sole; worn as play shoes by children and as sportswear by adults
i58580	1		pwn-3.0:04156591-n	pwn-3.0:04156591-n;wnja-1.9.0:04156591-n	a hoe that is used by pushing rather than pulling
i58581	1		pwn-3.0:04156720-n	pwn-3.0:04156720-n;wnja-1.9.0:04156720-n	a racing shell that is propelled by sculls
i58582	1		pwn-3.0:04156814-n	pwn-3.0:04156814-n;wnja-1.9.0:04156814-n	each of a pair of short oars that are used by a single oarsman
i58583	1		pwn-3.0:04156946-n	pwn-3.0:04156946-n;wnja-1.9.0:04156946-n;wnb_id-2.0:04156946-n;wnb_zsm-2.0:04156946-n	a long oar that is mounted at the stern of a boat and moved left and right to propel the boat forward
i58584	1		pwn-3.0:04157099-n	pwn-3.0:04157099-n;wnja-1.9.0:04157099-n	a small room (in large old British houses) next to the kitchen; where kitchen utensils are cleaned and kept and other rough household jobs are done
i58585	1		pwn-3.0:04157320-n	pwn-3.0:04157320-n;omw-arb-1.4:04157320-n;omw-bg-1.4:04157320-n;wnja-1.9.0:04157320-n;wnb_id-2.0:04157320-n;wnb_zsm-2.0:04157320-n;wnkaw-0.9:04157320-n	a three-dimensional work of plastic art
i58586	1		pwn-3.0:04157703-n	pwn-3.0:04157703-n;wnja-1.9.0:04157703-n;wnb_id-2.0:04157703-n;wnb_zsm-2.0:04157703-n	a film of impurities or vegetation that can form on the surface of a liquid
i58587	1		pwn-3.0:04157883-n	pwn-3.0:04157883-n;wnja-1.9.0:04157883-n	drain that allows water on the deck of a vessel to flow overboard
i58588	1		pwn-3.0:04158002-n	pwn-3.0:04158002-n;wnja-1.9.0:04158002-n	container for coal; shaped to permit pouring the coal onto the fire
i58589	1		pwn-3.0:04158138-n	pwn-3.0:04158138-n;wnja-1.9.0:04158138-n	an ancient Greek drinking cup; two handles and footed base
i58590	1		pwn-3.0:04158250-n	pwn-3.0:04158250-n;wnja-1.9.0:04158250-n;wnb_id-2.0:04158250-n;wnb_zsm-2.0:04158250-n	an edge tool for cutting grass; has a long handle that must be held with both hands and a curved blade that moves parallel to the ground
i58591	1		pwn-3.0:04158457-n	pwn-3.0:04158457-n;wnja-1.9.0:04158457-n	restraint consisting of a canvas covered frame that floats behind a vessel; prevents drifting or maintains the heading into a wind
i58592	1		pwn-3.0:04158672-n	pwn-3.0:04158672-n;wnja-1.9.0:04158672-n	a cylindrical drawstring bag used by sailors to hold their clothing and other gear
i58593	1		pwn-3.0:04158807-n	pwn-3.0:04158807-n;wnja-1.9.0:04158807-n	a boat that is seaworthy; that is adapted to the open seas
i58594	1		pwn-3.0:04158956-n	pwn-3.0:04158956-n;wnja-1.9.0:04158956-n	a sailor's storage chest for personal property
i58595	1		pwn-3.0:04159058-n	pwn-3.0:04159058-n;wnja-1.9.0:04159058-n;wnb_id-2.0:04159058-n;wnb_zsm-2.0:04159058-n	a device incised to make an impression; used to secure a closing or to authenticate documents
i58596	1		pwn-3.0:04159354-n	pwn-3.0:04159354-n;wnja-1.9.0:04159354-n;wnb_id-2.0:04159354-n;wnb_zsm-2.0:04159354-n	fastener that provides a tight and perfect closure
i58597	1		pwn-3.0:04159545-n	pwn-3.0:04159545-n;wnja-1.9.0:04159545-n;wnb_id-2.0:04159545-n;wnb_zsm-2.0:04159545-n	a finishing coat applied to exclude moisture
i58598	1		pwn-3.0:04159676-n	pwn-3.0:04159676-n;wnja-1.9.0:04159676-n	(nautical) ladder to be lowered over a ship's side for coming aboard
i58599	1		pwn-3.0:04159850-n	pwn-3.0:04159850-n;wnja-1.9.0:04159850-n	a small explosive device (resembling a firecracker) that is used underwater in order to frighten mammals away from fishing grounds
i58600	1		pwn-3.0:04160036-n	pwn-3.0:04160036-n;wnja-1.9.0:04160036-n;wnb_id-2.0:04160036-n;wnb_zsm-2.0:04160036-n	fastener consisting of a resinous composition that is plastic when warm; used for sealing documents and parcels and letters
i58601	1		pwn-3.0:04160261-n	pwn-3.0:04160261-n;wnja-1.9.0:04160261-n	a garment (as a jacket or coat or robe) made of sealskin
i58602	1		pwn-3.0:04160372-n	pwn-3.0:04160372-n;wnja-1.9.0:04160372-n;wnb_id-2.0:04160372-n;wnb_zsm-2.0:04160372-n	joint consisting of a line formed by joining two pieces
i58603	1		pwn-3.0:04160586-n	pwn-3.0:04160586-n;wnja-1.9.0:04160586-n;wnb_id-2.0:04160586-n;wnb_zsm-2.0:04160586-n	an airplane that can land on or take off from water
i58604	1		pwn-3.0:04160847-n	pwn-3.0:04160847-n;wnja-1.9.0:04160847-n	a light source with reflectors that projects a beam of light in a particular direction
i58605	1		pwn-3.0:04161010-n	pwn-3.0:04161010-n;wnja-1.9.0:04161010-n	a hot iron used to destroy tissue
i58606	1		pwn-3.0:04161102-n	pwn-3.0:04161102-n;wnja-1.9.0:04161102-n	a skyscraper built in Chicago in 1974; 1454 feet tall
i58607	1		pwn-3.0:04161233-n	pwn-3.0:04161233-n;wnja-1.9.0:04161233-n	a painting of the sea (as distinguished from a landscape)
i58608	1		pwn-3.0:04161358-n	pwn-3.0:04161358-n;omw-arb-1.4:04161358-n;wnja-1.9.0:04161358-n	any support where you can sit (especially the part of a chair or bench etc. on which you sit)
i58609	1		pwn-3.0:04161981-n	pwn-3.0:04161981-n;omw-sq-1.4:04161981-n;omw-arb-1.4:04161981-n;omw-bg-1.4:04161981-n;wnja-1.9.0:04161981-n;wnb_id-2.0:04161981-n;wnb_zsm-2.0:04161981-n;wnkaw-0.9:04161981-n	furniture that is designed for sitting on
i58610	1		pwn-3.0:04162433-n	pwn-3.0:04162433-n;wnja-1.9.0:04162433-n	the cloth covering for the buttocks
i58611	1		pwn-3.0:04162599-n	pwn-3.0:04162599-n;wnja-1.9.0:04162599-n	a part of a machine that supports or guides another part
i58612	1		pwn-3.0:04162706-n	pwn-3.0:04162706-n;wnja-1.9.0:04162706-n;wnb_id-2.0:04162706-n	a safety belt used in a car or plane to hold you in your seat in case of an accident
i58613	1		pwn-3.0:04162895-n	pwn-3.0:04162895-n;wnja-1.9.0:04162895-n	a cushion that makes a seat more comfortable
i58614	1		pwn-3.0:04162998-n	pwn-3.0:04162998-n;omw-sq-1.4:04162998-n;omw-arb-1.4:04162998-n;wnja-1.9.0:04162998-n	an area that includes places where several people can sit
i58615	1		pwn-3.0:04163364-n	pwn-3.0:04163364-n;wnja-1.9.0:04163364-n	a lane at sea that is a regularly used route for vessels
i58616	1		pwn-3.0:04163530-n	pwn-3.0:04163530-n;wnja-1.9.0:04163530-n	small pruning shears with a spring that holds the handles open and a single blade that closes against a flat surface
i58617	1		pwn-3.0:04163740-n	pwn-3.0:04163740-n;wnja-1.9.0:04163740-n	barbiturate that is a white odorless slightly bitter powder (trade name Seconal) used as a sodium salt for sedation and to treat convulsions
i58618	1		pwn-3.0:04164002-n	pwn-3.0:04164002-n;wnja-1.9.0:04164002-n	coil such that current is induced in it by passing a current through the primary coil
